,origin,origin_lat,origin_long,destination,destination_lat,destination_long,date,price,url,note
1226,Guadalajara,20.6596988,-103.3496092,Buenos Aires,-34.6036844,-58.3815591,2017-05-08,13427.0,http://www.vuelax.com/2017/05/08/opcion-de-meses-sin-intereses-cdmx-gdl-y-mty-a-buenos-aires-13427-opcion-de-hostal-desde-223-pesos-la-noche-con-desayuno-incluido/,
1227,Monterrey,25.6866142,-100.3161126,Buenos Aires,-34.6036844,-58.3815591,2017-05-08,13427.0,http://www.vuelax.com/2017/05/08/opcion-de-meses-sin-intereses-cdmx-gdl-y-mty-a-buenos-aires-13427-opcion-de-hostal-desde-223-pesos-la-noche-con-desayuno-incluido/,
1228,Guadalajara,20.6596988,-103.3496092,"Seúl, Corea",37.566535,126.9779692,2017-05-08,12543.0,http://www.vuelax.com/2017/05/08/gdl-a-seul-corea-12543-opcion-de-hospedaje-desde-295-mxn-la-noche-con-desayuno-incluido/,
1229,Ciudad de México,19.4326077,-99.133208,Cancún,21.161908,-86.8515279,2017-05-08,2219.0,http://www.vuelax.com/2017/05/08/cdmx-a-cancun-2219/,
1230,Cancún,21.161908,-86.8515279,Madrid,40.4167754,-3.7037902,2017-05-07,9299.0,http://www.vuelax.com/2017/05/07/cun-a-madrid-9299/,
1231,Ciudad de México,19.4326077,-99.133208,Medellín,6.244203,-75.5812119,2017-05-07,6499.0,http://www.vuelax.com/2017/05/07/cdmx-a-medellin-6499/,
1232,Ciudad de México,19.4326077,-99.133208,Tokio,35.6894875,139.6917064,2017-05-06,15171.0,http://www.vuelax.com/2017/05/06/cdmx-y-23-ciudades-mas-a-tokio-15171-opcion-de-hostal-desde-499-pesos-la-noche-con-desayuno-incluido-opcion-de-meses-sin-intereses/,
1233,23 ciudades más,,,Tokio,35.6894875,139.6917064,2017-05-06,15171.0,http://www.vuelax.com/2017/05/06/cdmx-y-23-ciudades-mas-a-tokio-15171-opcion-de-hostal-desde-499-pesos-la-noche-con-desayuno-incluido-opcion-de-meses-sin-intereses/,
1234,Ciudad de México,19.4326077,-99.133208,Bogotá,4.710988599999999,-74.072092,2017-05-06,5109.0,http://www.vuelax.com/2017/05/06/cdmx-a-bogota-5109/,
1235,Ciudad de México,19.4326077,-99.133208,"San Juan, Puerto Rico",18.4655394,-66.1057355,2017-05-05,4325.0,http://www.vuelax.com/2017/05/05/opcion-de-meses-sin-intereses-cdmx-a-san-juan-puerto-rico-4325/,
1236,Ciudad de México,19.4326077,-99.133208,Rio de Janeiro,-22.9068467,-43.1728965,2017-05-05,9313.0,http://www.vuelax.com/2017/05/05/disponible-en-verano-cdmx-a-rio-de-janeiro-9313/,
1237,Ciudad de México,19.4326077,-99.133208,"San Salvador, El Salvador",13.6929403,-89.2181911,2017-05-04,3240.0,http://www.vuelax.com/2017/05/04/vuelo-directo-cdmx-y-gdl-a-san-salvador-el-salvador-3240/,
1238,Guadalajara,20.6596988,-103.3496092,"San Salvador, El Salvador",13.6929403,-89.2181911,2017-05-04,3240.0,http://www.vuelax.com/2017/05/04/vuelo-directo-cdmx-y-gdl-a-san-salvador-el-salvador-3240/,
1239,Ciudad de México,19.4326077,-99.133208,Yellowknife,62.4539717,-114.3717887,2017-05-03,9857.0,http://www.vuelax.com/2017/05/03/cdmx-mty-gdl-y-cun-a-yellowknife-9857/,
1240,Monterrey,25.6866142,-100.3161126,Yellowknife,62.4539717,-114.3717887,2017-05-03,9857.0,http://www.vuelax.com/2017/05/03/cdmx-mty-gdl-y-cun-a-yellowknife-9857/,
1241,Guadalajara,20.6596988,-103.3496092,Yellowknife,62.4539717,-114.3717887,2017-05-03,9857.0,http://www.vuelax.com/2017/05/03/cdmx-mty-gdl-y-cun-a-yellowknife-9857/,
1242,Cancún,21.161908,-86.8515279,Yellowknife,62.4539717,-114.3717887,2017-05-03,9857.0,http://www.vuelax.com/2017/05/03/cdmx-mty-gdl-y-cun-a-yellowknife-9857/,
1243,Ciudad de México,19.4326077,-99.133208,El Cairo,30.0444196,31.2357116,2017-05-02,9933.0,http://www.vuelax.com/2017/05/02/cdmx-gdl-mty-y-cun-a-el-cairo-9933/,
1244,Guadalajara,20.6596988,-103.3496092,El Cairo,30.0444196,31.2357116,2017-05-02,9933.0,http://www.vuelax.com/2017/05/02/cdmx-gdl-mty-y-cun-a-el-cairo-9933/,
1245,Monterrey,25.6866142,-100.3161126,El Cairo,30.0444196,31.2357116,2017-05-02,9933.0,http://www.vuelax.com/2017/05/02/cdmx-gdl-mty-y-cun-a-el-cairo-9933/,
1246,Cancún,21.161908,-86.8515279,El Cairo,30.0444196,31.2357116,2017-05-02,9933.0,http://www.vuelax.com/2017/05/02/cdmx-gdl-mty-y-cun-a-el-cairo-9933/,
1247,Ciudad de México,19.4326077,-99.133208,"Vancouver, Canadá",49.2827291,-123.1207375,2017-04-29,8832.0,http://www.vuelax.com/2017/04/29/cdmx-y-23-ciudades-mas-a-vancouver-canada-8832-opcion-de-meses-sin-intereses/,
1248,23 ciudades más,,,"Vancouver, Canadá",49.2827291,-123.1207375,2017-04-29,8832.0,http://www.vuelax.com/2017/04/29/cdmx-y-23-ciudades-mas-a-vancouver-canada-8832-opcion-de-meses-sin-intereses/,
1249,Ciudad de México,19.4326077,-99.133208,Costa Rica,9.748916999999999,-83.753428,2017-04-28,4490.0,http://www.vuelax.com/2017/04/28/cdmx-a-costa-rica-4490/,
1250,Cancún,21.161908,-86.8515279,Bélgica,50.503887,4.469936,2017-04-27,8777.0,http://www.vuelax.com/2017/04/27/cun-a-belgica-8777/,
1251,Ciudad de México,19.4326077,-99.133208,"San Petersburgo, Rusia",59.9342802,30.3350986,2017-04-27,14303.0,http://www.vuelax.com/2017/04/27/cdmx-mty-y-gdl-a-san-petersburgo-rusia-14303-opcion-de-hospedaje-desde-235-pesos-la-noche-con-desayuno-incluido/,
1252,Monterrey,25.6866142,-100.3161126,"San Petersburgo, Rusia",59.9342802,30.3350986,2017-04-27,14303.0,http://www.vuelax.com/2017/04/27/cdmx-mty-y-gdl-a-san-petersburgo-rusia-14303-opcion-de-hospedaje-desde-235-pesos-la-noche-con-desayuno-incluido/,
1253,Guadalajara,20.6596988,-103.3496092,"San Petersburgo, Rusia",59.9342802,30.3350986,2017-04-27,14303.0,http://www.vuelax.com/2017/04/27/cdmx-mty-y-gdl-a-san-petersburgo-rusia-14303-opcion-de-hospedaje-desde-235-pesos-la-noche-con-desayuno-incluido/,
1254,Guadalajara,20.6596988,-103.3496092,"San José, Costa Rica",9.9280694,-84.0907246,2017-04-25,4099.0,http://www.vuelax.com/2017/04/25/gdl-a-san-jose-costa-rica-4099-opcion-de-hostal-desde-226-pesos-la-noche-con-desayuno-incluido/,
1255,Cancún,21.161908,-86.8515279,Manchester,53.4807593,-2.2426305,2017-04-25,8991.0,http://www.vuelax.com/2017/04/25/cun-a-manchester-8991/,
1256,Ciudad de México,19.4326077,-99.133208,"Dublín, Irlanda",53.3498053,-6.2603097,2017-04-25,15754.0,http://www.vuelax.com/2017/04/25/cdmx-mty-gdl-y-cun-a-dublin-irlanda-15648-opcion-de-hostal-desde-369-pesos-la-noche-con-desayuno-incluido/,
1257,Monterrey,25.6866142,-100.3161126,"Dublín, Irlanda",53.3498053,-6.2603097,2017-04-25,15754.0,http://www.vuelax.com/2017/04/25/cdmx-mty-gdl-y-cun-a-dublin-irlanda-15648-opcion-de-hostal-desde-369-pesos-la-noche-con-desayuno-incluido/,
1258,Guadalajara,20.6596988,-103.3496092,"Dublín, Irlanda",53.3498053,-6.2603097,2017-04-25,15754.0,http://www.vuelax.com/2017/04/25/cdmx-mty-gdl-y-cun-a-dublin-irlanda-15648-opcion-de-hostal-desde-369-pesos-la-noche-con-desayuno-incluido/,
1259,Cancún,21.161908,-86.8515279,"Dublín, Irlanda",53.3498053,-6.2603097,2017-04-25,15754.0,http://www.vuelax.com/2017/04/25/cdmx-mty-gdl-y-cun-a-dublin-irlanda-15648-opcion-de-hostal-desde-369-pesos-la-noche-con-desayuno-incluido/,
1260,Ciudad de México,19.4326077,-99.133208,Tokio,35.6894875,139.6917064,2017-04-24,14942.0,http://www.vuelax.com/2017/04/24/cdmx-y-23-ciudades-mas-a-tokio-14942-opcion-de-hostal-desde-499-pesos-la-noche-con-desayuno-incluido-opcion-de-meses-sin-intereses/,
1261,23 ciudades más,,,Tokio,35.6894875,139.6917064,2017-04-24,14942.0,http://www.vuelax.com/2017/04/24/cdmx-y-23-ciudades-mas-a-tokio-14942-opcion-de-hostal-desde-499-pesos-la-noche-con-desayuno-incluido-opcion-de-meses-sin-intereses/,
1262,Ciudad de México,19.4326077,-99.133208,Amsterdam,52.3702157,4.895167900000001,2017-04-24,14079.0,http://www.vuelax.com/2017/04/24/cdmx-y-23-ciudades-mas-a-amsterdam-13951-opcion-de-meses-sin-intereses/,
1263,23 ciudades más,,,Amsterdam,52.3702157,4.895167900000001,2017-04-24,14079.0,http://www.vuelax.com/2017/04/24/cdmx-y-23-ciudades-mas-a-amsterdam-13951-opcion-de-meses-sin-intereses/,
1264,Ciudad de México,19.4326077,-99.133208,Santo Domingo,18.4860575,-69.93121169999999,2017-04-24,6529.0,http://www.vuelax.com/2017/04/24/cdmx-a-santo-domingo-6529/,
1265,23 ciudades más,,,Santo Domingo,18.4860575,-69.93121169999999,2017-04-24,6529.0,http://www.vuelax.com/2017/04/24/cdmx-a-santo-domingo-6529/,
1266,Canadá,56.130366,-106.346771,Islandia,64.963051,-19.020835,2017-04-23,7099.0,http://www.vuelax.com/2017/04/23/canada-a-islandia-5999/,
1267,Ciudad de México,19.4326077,-99.133208,Cuzco,-13.53195,-71.96746259999999,2017-04-23,7406.0,http://www.vuelax.com/2017/04/23/cdmx-a-cuzco-7321/,
1268,Ciudad de México,19.4326077,-99.133208,Curazao,12.16957,-68.99002,2017-04-23,9349.0,http://www.vuelax.com/2017/04/23/cdmx-a-curazao-9349/,
1269,Ciudad de México,19.4326077,-99.133208,Punta Cana,18.5820101,-68.40547289999999,2017-04-22,8877.0,http://www.vuelax.com/2017/04/22/cdmx-a-punta-cana-8877/,
1270,Cancún,21.161908,-86.8515279,Ámsterdam,52.3702157,4.895167900000001,2017-04-20,9499.0,http://www.vuelax.com/2017/04/20/cun-a-amsterdam-9499/,
1271,Ciudad de México,19.4326077,-99.133208,Islas Galápagos,-0.383106,-90.4233344,2017-04-20,10199.0,http://www.vuelax.com/2017/04/20/cdmx-a-islas-galapagos-10199/,
1272,Ciudad de México,19.4326077,-99.133208,Cancún,21.161908,-86.8515279,2017-04-19,1902.0,http://www.vuelax.com/2017/04/19/cdmx-cancun-1902/,
1273,Cancún,21.161908,-86.8515279,Inglaterra,52.3555177,-1.1743197,2017-04-18,8743.0,http://www.vuelax.com/2017/04/18/cun-inglaterra-8743/,
1274,Ciudad de México,19.4326077,-99.133208,Madrid,40.4167754,-3.7037902,2017-04-18,14554.0,http://www.vuelax.com/2017/04/18/cdmx-madrid-14554-opcion-hostal-desde-289-pesos-desayuno-incluido/,
1275,Ciudad de México,19.4326077,-99.133208,Dubai,25.2048493,55.2707828,2017-04-18,14741.0,http://www.vuelax.com/2017/04/18/cdmx-dubai-14741-opcion-hostal-desde-555-pesos-la-noche-desayuno-incluido/,
1276,CDMX a Monterre,19.412532,-99.1628482,CDMX,19.4326077,-99.133208,2017-04-17,1814.0,http://www.vuelax.com/2017/04/17/cdmx-monterrey-monterrey-cdmx-1814-disponible-navidad-ano-nuevo-mas/,
1277,o Monterre,25.6866142,-100.3161126,CDMX,19.4326077,-99.133208,2017-04-17,1814.0,http://www.vuelax.com/2017/04/17/cdmx-monterrey-monterrey-cdmx-1814-disponible-navidad-ano-nuevo-mas/,
1278,Ciudad de México,19.4326077,-99.133208,Chile,-35.675147,-71.542969,2017-04-17,9443.0,http://www.vuelax.com/2017/04/17/cdmx-chile-9443/,
1279,Cancún,21.161908,-86.8515279,Alemania,51.165691,10.451526,2017-04-16,11299.0,http://www.vuelax.com/2017/04/16/cun-alemania-11299/,
1280,Ciudad de México,19.4326077,-99.133208,Cuzco,-13.53195,-71.96746259999999,2017-04-16,7299.0,http://www.vuelax.com/2017/04/16/cdmx-cuzco-7299/,
1281,Miami,25.7616798,-80.1917902,París,48.856614,2.3522219,2017-04-15,6149.0,http://www.vuelax.com/2017/04/15/miami-paris-6149/,
1282,Ciudad de México,19.4326077,-99.133208,Amazonas,-3.4168427,-65.8560646,2017-04-15,7321.0,http://www.vuelax.com/2017/04/15/cdmx-amazonas-7321/,
1283,Ciudad de México,19.4326077,-99.133208,Amazonas,-3.4168427,-65.8560646,2017-04-15,7321.0,http://www.vuelax.com/2017/04/15/cdmx-amazonas-7321/,
1284,Ciudad de México,19.4326077,-99.133208,"Moscú, Rusia",55.755826,37.6172999,2017-04-14,14177.0,http://www.vuelax.com/2017/04/14/cdmx-mty-gdl-moscu-rusia-opcion-hostal-desde-230-pesos-la-noche/,
1285,Monterrey,25.6866142,-100.3161126,"Moscú, Rusia",55.755826,37.6172999,2017-04-14,14177.0,http://www.vuelax.com/2017/04/14/cdmx-mty-gdl-moscu-rusia-opcion-hostal-desde-230-pesos-la-noche/,
1286,Guadalajara,20.6596988,-103.3496092,"Moscú, Rusia",55.755826,37.6172999,2017-04-14,14177.0,http://www.vuelax.com/2017/04/14/cdmx-mty-gdl-moscu-rusia-opcion-hostal-desde-230-pesos-la-noche/,
1287,Ciudad de México,19.4326077,-99.133208,Costa Rica,9.748916999999999,-83.753428,2017-04-14,4556.0,http://www.vuelax.com/2017/04/14/cdmx-costa-rica-4556/,
1288,Miami,25.7616798,-80.1917902,Suecia,60.12816100000001,18.643501,2017-04-13,5149.0,http://www.vuelax.com/2017/04/13/miami-suecia-5149/,
1289,Cancún,21.161908,-86.8515279,Escocia,56.49067119999999,-4.2026458,2017-04-13,9600.0,http://www.vuelax.com/2017/04/13/cun-escocia-9600/,
1290,Ciudad de México,19.4326077,-99.133208,"Shanghai, China",31.2303904,121.4737021,2017-04-13,16537.0,http://www.vuelax.com/2017/04/13/cdmx-shanghai-china-16537-opcion-hostal-desde-242-pesos-la-noche-desayuno-incluido/,
1291,Cancún,21.161908,-86.8515279,Inglaterra,52.3555177,-1.1743197,2017-04-12,9749.0,http://www.vuelax.com/2017/04/12/cun-inglaterra-9749/,
1292,Ciudad de México,19.4326077,-99.133208,"Tuxtla Gutiérrez, Chiapas",16.7516009,-93.1029939,2017-04-12,1887.0,http://www.vuelax.com/2017/04/12/cdmx-tuxtla-gutierrez-chiapas-1871-opcion-hostal-desde-150-pesos-la-noche-desayuno/,
1293,Guadalajara,20.6596988,-103.3496092,"Tuxtla Gutiérrez, Chiapas",16.7516009,-93.1029939,2017-04-12,1887.0,http://www.vuelax.com/2017/04/12/cdmx-tuxtla-gutierrez-chiapas-1871-opcion-hostal-desde-150-pesos-la-noche-desayuno/,
1294,Monterrey,25.6866142,-100.3161126,"Tuxtla Gutiérrez, Chiapas",16.7516009,-93.1029939,2017-04-12,1887.0,http://www.vuelax.com/2017/04/12/cdmx-tuxtla-gutierrez-chiapas-1871-opcion-hostal-desde-150-pesos-la-noche-desayuno/,
1295,CDMX a GDL ó GDL,19.4216278,-99.17419179999999,CDMX,19.4326077,-99.133208,2017-04-12,1475.0,http://www.vuelax.com/2017/04/12/cdmx-gdl-gdl-cdmx-1475-disponible-navidad-ano-nuevo/,
1296,Guadalajara,20.6596988,-103.3496092,India,20.593684,78.96288,2017-04-11,12124.0,http://www.vuelax.com/2017/04/11/gdl-india-12124/,
1297,Ciudad de México,19.4326077,-99.133208,Tokio,35.6894875,139.6917064,2017-04-11,16766.0,http://www.vuelax.com/2017/04/11/cdmx-tokio-16766-opcion-hospedaje-desde-439-pesos-la-noche-desayuno-incluido/,
1298,Ciudad de México,19.4326077,-99.133208,Dublín,53.3498053,-6.2603097,2017-04-11,15442.0,http://www.vuelax.com/2017/04/11/cdmx-dublin-15442-opcion-hostal-desde-362-pesos-la-noche-desayuno-incluido/,
1299,Cancún,21.161908,-86.8515279,Bélgica,50.503887,4.469936,2017-04-10,9500.0,http://www.vuelax.com/2017/04/10/cun-belgica-9500/,
1300,Ciudad de México,19.4326077,-99.133208,"La Paz, Boliva",-16.489689,-68.11929359999999,2017-04-10,9439.0,http://www.vuelax.com/2017/04/10/cdmx-la-paz-boliva-9439-opcion-hostal-desde-149-pesos-la-noche-desayuno-incluido/,
1301,Ciudad de México,19.4326077,-99.133208,Bangkok,13.7563309,100.5017651,2017-04-10,13625.0,http://www.vuelax.com/2017/04/10/cdmx-bangkok-14060-opcion-hostal-desayuno-incluido-desde-198-pesos-la-noche/,
1302,L,51.4427238,6.0608726,Noruega,60.47202399999999,8.468945999999999,2017-04-09,5699.0,http://www.vuelax.com/2017/04/09/l-noruega-5699/,
1303,A,,,Noruega,60.47202399999999,8.468945999999999,2017-04-09,5699.0,http://www.vuelax.com/2017/04/09/l-noruega-5699/,
1304,Guadalajara,20.6596988,-103.3496092,Costa Rica,9.748916999999999,-83.753428,2017-04-09,4099.0,http://www.vuelax.com/2017/04/09/gdl-costa-rica-4029/,
1305,Cancún,21.161908,-86.8515279,Egipto,26.820553,30.802498,2017-04-09,9409.0,http://www.vuelax.com/2017/04/09/cun-cdmx-gdl-mty-egipto-9409/,
1306,Ciudad de México,19.4326077,-99.133208,Egipto,26.820553,30.802498,2017-04-09,9409.0,http://www.vuelax.com/2017/04/09/cun-cdmx-gdl-mty-egipto-9409/,
1307,Guadalajara,20.6596988,-103.3496092,Egipto,26.820553,30.802498,2017-04-09,9409.0,http://www.vuelax.com/2017/04/09/cun-cdmx-gdl-mty-egipto-9409/,
1308,Monterrey,25.6866142,-100.3161126,Egipto,26.820553,30.802498,2017-04-09,9409.0,http://www.vuelax.com/2017/04/09/cun-cdmx-gdl-mty-egipto-9409/,
1309,Cancún,21.161908,-86.8515279,Holanda,52.132633,5.291265999999999,2017-04-08,9699.0,http://www.vuelax.com/2017/04/08/cun-holanda-9699/,
1310,Ciudad de México,19.4326077,-99.133208,Houston,29.7604267,-95.3698028,2017-04-07,3868.0,http://www.vuelax.com/2017/04/07/cdmx-gdl-mty-houston-3868/,
1311,Guadalajara,20.6596988,-103.3496092,Houston,29.7604267,-95.3698028,2017-04-07,3868.0,http://www.vuelax.com/2017/04/07/cdmx-gdl-mty-houston-3868/,
1312,Monterrey,25.6866142,-100.3161126,Houston,29.7604267,-95.3698028,2017-04-07,3868.0,http://www.vuelax.com/2017/04/07/cdmx-gdl-mty-houston-3868/,
1313,Ciudad de México,19.4326077,-99.133208,Miami,25.7616798,-80.1917902,2017-04-06,2978.0,http://www.vuelax.com/2017/04/06/cdmx-miami-2978-opcion-hostal-desde-431-pesos-la-noche-desayuno-incluido/,
1314,Cancún,21.161908,-86.8515279,Escocia,56.49067119999999,-4.2026458,2017-04-06,9599.0,http://www.vuelax.com/2017/04/06/cun-escocia-9599/,
1315,Ciudad de México,19.4326077,-99.133208,Roma,41.9027835,12.4963655,2017-04-06,11486.0,http://www.vuelax.com/2017/04/06/cdmx-23-ciudades-mas-roma-11486-opcion-hostal-desde-300-pesos-la-noche-desayuno-incluido/,
1316,23 ciudades más,,,Roma,41.9027835,12.4963655,2017-04-06,11486.0,http://www.vuelax.com/2017/04/06/cdmx-23-ciudades-mas-roma-11486-opcion-hostal-desde-300-pesos-la-noche-desayuno-incluido/,
1317,Ciudad de México,19.4326077,-99.133208,Rio de Janeiro,-22.9068467,-43.1728965,2017-04-06,11549.0,http://www.vuelax.com/2017/04/06/cdmx-rio-janeiro-11431-opcion-hostal-desde-235-pesos-la-noche-desayuno-incluido/,
1318,Ciudad de México,19.4326077,-99.133208,"Busan, Corea",35.1795543,129.0756416,2017-04-05,14222.0,http://www.vuelax.com/2017/04/05/cdmx-gdl-busan-corea-14222-opcion-hostal-desde-268-pesos-la-noche-desayuno-incluido/,
1319,Guadalajara,20.6596988,-103.3496092,"Busan, Corea",35.1795543,129.0756416,2017-04-05,14222.0,http://www.vuelax.com/2017/04/05/cdmx-gdl-busan-corea-14222-opcion-hostal-desde-268-pesos-la-noche-desayuno-incluido/,
1320,Ciudad de México,19.4326077,-99.133208,Galápagos,-0.383106,-90.4233344,2017-04-04,10349.0,http://www.vuelax.com/2017/04/04/cdmx-galapagos-10349/,
1321,Ciudad de México,19.4326077,-99.133208,"Nairobi, Kenia",-1.2920659,36.8219462,2017-04-03,13129.0,http://www.vuelax.com/2017/04/03/cdmx-mty-gdl-cun-nairobi-kenia-13129/,
1322,Monterrey,25.6866142,-100.3161126,"Nairobi, Kenia",-1.2920659,36.8219462,2017-04-03,13129.0,http://www.vuelax.com/2017/04/03/cdmx-mty-gdl-cun-nairobi-kenia-13129/,
1323,Guadalajara,20.6596988,-103.3496092,"Nairobi, Kenia",-1.2920659,36.8219462,2017-04-03,13129.0,http://www.vuelax.com/2017/04/03/cdmx-mty-gdl-cun-nairobi-kenia-13129/,
1324,Cancún,21.161908,-86.8515279,"Nairobi, Kenia",-1.2920659,36.8219462,2017-04-03,13129.0,http://www.vuelax.com/2017/04/03/cdmx-mty-gdl-cun-nairobi-kenia-13129/,
1325,Ciudad de México,19.4326077,-99.133208,Chile,-35.675147,-71.542969,2017-04-03,9502.0,http://www.vuelax.com/2017/04/03/cdmx-chile-9502/,
1326,Cancún,21.161908,-86.8515279,Bélgica,50.503887,4.469936,2017-04-02,9599.0,http://www.vuelax.com/2017/04/02/cun-belgica-9599/,
1327,Ciudad de México,19.4326077,-99.133208,Roma,41.9027835,12.4963655,2017-04-02,10999.0,http://www.vuelax.com/2017/04/02/cdmx-roma-10999/,
1328,Ciudad de México,19.4326077,-99.133208,China,35.86166,104.195397,2017-04-01,12590.0,http://www.vuelax.com/2017/04/01/cdmx-china-12590/,
1329,L,51.4427238,6.0608726,Islandia,64.963051,-19.020835,2017-03-31,6499.0,http://www.vuelax.com/2017/03/31/l-islandia-6499/,
1330,A,,,Islandia,64.963051,-19.020835,2017-03-31,6499.0,http://www.vuelax.com/2017/03/31/l-islandia-6499/,
1331,Ciudad de México,19.4326077,-99.133208,Berlín,52.52000659999999,13.404954,2017-03-31,16430.0,http://www.vuelax.com/2017/03/31/cdmx-berlin-16430-opcion-hostal-desde-490-mxn-la-noche/,
1332,San Diego,32.715738,-117.1610838,Frankfurt,50.1109221,8.6821267,2017-03-30,10235.0,http://www.vuelax.com/2017/03/30/san-diego-frankfurt-10235/,
1333,Ciudad de México,19.4326077,-99.133208,"Mascate, Omán",23.58589,58.4059227,2017-03-30,16861.0,http://www.vuelax.com/2017/03/30/cdmx-gdl-mty-mascate-oman-16861/,
1334,Guadalajara,20.6596988,-103.3496092,"Mascate, Omán",23.58589,58.4059227,2017-03-30,16861.0,http://www.vuelax.com/2017/03/30/cdmx-gdl-mty-mascate-oman-16861/,
1335,Monterrey,25.6866142,-100.3161126,"Mascate, Omán",23.58589,58.4059227,2017-03-30,16861.0,http://www.vuelax.com/2017/03/30/cdmx-gdl-mty-mascate-oman-16861/,
1336,Ciudad de México,19.4326077,-99.133208,Cusco,-13.53195,-71.96746259999999,2017-03-30,6635.0,http://www.vuelax.com/2017/03/30/cdmx-cusco-6635-opcion-hostal-desde-176-mxn-la-noche-desayuno-incluido/,
1337,Ciudad de México,19.4326077,-99.133208,Costa Rica,9.748916999999999,-83.753428,2017-03-30,4169.0,http://www.vuelax.com/2017/03/30/cdmx-costa-rica-4169/,
1338,Cancún,21.161908,-86.8515279,Egipto,26.820553,30.802498,2017-03-29,9799.0,http://www.vuelax.com/2017/03/29/cdmx-egipto-9799/,
1339,Ciudad de México,19.4326077,-99.133208,Egipto,26.820553,30.802498,2017-03-29,9799.0,http://www.vuelax.com/2017/03/29/cdmx-egipto-9799/,
1340,Monterrey,25.6866142,-100.3161126,Egipto,26.820553,30.802498,2017-03-29,9799.0,http://www.vuelax.com/2017/03/29/cdmx-egipto-9799/,
1341,Guadalajara,20.6596988,-103.3496092,Egipto,26.820553,30.802498,2017-03-29,9799.0,http://www.vuelax.com/2017/03/29/cdmx-egipto-9799/,
1342,Ciudad de México,19.4326077,-99.133208,Madrid,40.4167754,-3.7037902,2017-03-29,12471.0,http://www.vuelax.com/2017/03/29/cdmx-madrid-12471-opcion-hostal-desde-282-pesos-la-noche-desayuno-incluido/,
1343,Ciudad de México,19.4326077,-99.133208,"Bogotá, Colombia",4.710988599999999,-74.072092,2017-03-29,4896.0,http://www.vuelax.com/2017/03/29/cdmx-bogota-colombia-4896-opcion-hostal-desde-229-pesos-la-noche-desayuno-incluido/,
1344,Ciudad de México,19.4326077,-99.133208,Las Vegas,36.1699412,-115.1398296,2017-03-28,3191.0,http://www.vuelax.com/2017/03/28/vuelo-directo-cdmx-las-vegas-2760/,
1345,Guadalajara,20.6596988,-103.3496092,Nueva Delhi,28.6139391,77.2090212,2017-03-28,11266.0,http://www.vuelax.com/2017/03/28/gdl-nueva-delhi-10540-opcion-hospedaje-hostal-desayuno-incluido-desde-201-mxn-la-noche/,
